220806.103,,,,,00
220924.000,3959.0695,10459.8837,1580.5,-21.0,08
220925.000,3959.0695,10459.8837,1580.5,-21.0,08
220929.000,3959.0695,10459.8837,1580.6,-21.0,08
220934.000,3959.0695,10459.8837,1580.6,-21.0,08
220935.000,3959.0695,10459.8837,1580.6,-21.0,08
220936.000,3959.0695,10459.8837,1580.6,-21.0,08
220937.000,3959.0696,10459.8837,1580.6,-21.0,08
220939.000,3959.0696,10459.8837,1580.6,-21.0,08
220940.000,3959.0696,10459.8837,1580.6,-21.0,08
220941.000,3959.0696,10459.8837,1580.6,-21.0,08
220942.000,3959.0696,10459.8837,1580.6,-21.0,08
220943.000,3959.0696,10459.8837,1580.6,-21.0,08
220944.000,3959.0696,10459.8837,1580.6,-21.0,08
220945.000,3959.0696,10459.8837,1580.6,-21.0,08
220946.000,3959.0696,10459.8837,1580.6,-21.0,08
220947.000,3959.0696,10459.8837,1580.6,-21.0,08
220948.000,3959.0696,10459.8837,1580.7,-21.0,08
220949.000,3959.0696,10459.8837,1580.7,-21.0,08
220950.000,3959.0696,10459.8837,1580.7,-21.0,08
220951.000,3959.0696,10459.8837,1580.7,-21.0,08
220952.000,3959.0696,10459.8837,1580.7,-21.0,08
220953.000,3959.0696,10459.8837,1580.7,-21.0,08
220954.000,3959.0696,10459.8837,1580.7,-21.0,08
220955.000,3959.0696,10459.8837,1580.7,-21.0,09
220956.000,3959.0696,10459.8837,1580.7,-21.0,09
220957.000,3959.0696,10459.8837,1580.7,-21.0,09
220958.000,3959.0696,10459.8837,1580.7,-21.0,09
220959.000,3959.0696,10459.8837,1580.7,-21.0,09
221000.000,3959.0696,10459.8837,1580.7,-21.0,09
221001.000,3959.0696,10459.8837,1580.7,-21.0,09
221002.000,3959.0696,10459.8837,1580.7,-21.0,09
221003.000,3959.0696,10459.8837,1580.7,-21.0,09
221004.000,3959.0696,10459.8837,1580.7,-21.0,09
221005.000,3959.0696,10459.8837,1580.7,-21.0,09
221006.000,3959.0696,10459.8837,1580.7,-21.0,09
221007.000,3959.0696,10459.8837,1580.7,-21.0,09
221008.000,3959.0696,10459.8837,1580.7,-21.0,09
221009.000,3959.0696,10459.8837,1580.7,-21.0,09
221010.000,3959.0696,10459.8836,1580.9,-21.0,09
221011.000,3959.0696,10459.8835,1581.1,-21.0,09
221012.000,3959.0695,10459.8835,1581.3,-21.0,09
221013.000,3959.0695,10459.8834,1581.5,-21.0,09
