01,000655.800,000721.800,,,,,,,4.110875453962828,4.112000488296151,0.9622537797173987,0.9702040223395489,3.336101809747612,3.336101809747612,36.111102023377185,36.206104922635575,24.651973021637616,24.63397247230445,5.0238042847987305,5.046304971465194,11.90055391094699,11.898991363261818

03,000813.800,000839.799,,,,,,,4.110125431073946,4.112000488296151,0.9639038300729393,0.9711040498062072,3.3362893154698323,3.3362893154698323,36.21610522782067,36.256106448561056,24.585971007416006,24.567970458082826,5.033648335215307,5.045367442854092,11.898991363261818,11.90055391094699

05,000934.799,001000.799,,,,,,,4.109937925351725,4.110500442518387,0.9660038941618091,0.9820543839838862,3.3362893154698323,3.3362893154698323,36.271106906338694,36.27610705893124,24.53796954252755,24.53196935941648,5.033179570909757,5.052398907437361,11.90055391094699,11.90055391094699

07,001058.799,001124.799,,,,,,,4.109750419629505,4.111812982573931,0.9676539445173497,0.9747041596728416,3.3362893154698323,3.3362893154698323,36.26610675374614,36.24610614337596,24.5019684438612,24.48996807763909,5.034585863826411,5.046773735770745,11.898991363261818,11.90055391094699

09,001225.799,001251.799,,,,,,,4.1095629139072845,4.112187994018372,0.9706540360728781,0.973054109317301,3.3364768211920532,3.3364768211920532,36.191104464857936,36.28610736411634,24.447966795861703,24.441966612750633,5.010678884243294,5.0481800286873995,11.90055391094699,11.898991363261818

11,001303.799,001329.799,,,,,,,4.1095629139072845,4.112000488296151,0.9727541001617482,0.9735041230506305,3.3364768211920532,3.3362893154698323,36.36110965300455,36.33610889004181,24.423966063417467,24.4059655140843,5.008803827021088,5.04864879299295,11.90055391094699,11.90055391094699

13,001342.799,001408.799,,,,,,,4.109375408185064,4.110875453962828,0.9720040772728663,0.9822043885616627,3.3362893154698323,3.3364768211920532,36.296107669301435,36.72612079226051,24.399965330973245,24.381964781640065,5.017241584521012,5.013491470076603,11.90055391094699,11.90055391094699

15,001422.799,001448.799,,,,,,,4.11162547685171,4.110875453962828,0.9624037842951751,0.9828044068727686,3.3362893154698323,3.3364768211920532,36.60611713003937,36.5461152989288,24.37596459852901,24.3639642323069,5.051461378826258,5.0092725913266385,11.90055391094699,11.90055391094699

01,000451.800,203950.098,,,,,,,4.110875453962828,4.110125431073946,0.9600037110507522,0.9493533860286263,3.3364768211920532,3.3366643269142737,36.441112094485305,36.43111178930021,24.261961119418928,24.255960936307858,25.949680007019257,26.336242366466262,11.898991363261818,11.898991363261818

03,204042.089,204108.089,,,,,,,4.11162547685171,4.1095629139072845,0.9570036194952238,0.9855044892727438,3.3364768211920532,3.3366643269142737,36.51111423078097,36.53611499374371,24.255960936307858,24.261961119418928,26.03928055391095,25.91639980388806,11.898991363261818,11.897428815576646

05,204203.089,204229.086,,,,,,,4.110687948240608,4.11162547685171,0.9624037842951751,0.974854164250618,3.3366643269142737,3.3364768211920532,36.521114535966056,36.48111331522569,24.261961119418928,24.261961119418928,25.95480003827021,26.0444005851619,11.898991363261818,11.897428815576646

07,204327.086,204353.086,,,,,,,4.109375408185064,4.11143797112949,0.9706540360728781,0.9750041688283944,3.3364768211920532,3.3366643269142737,36.37611011078219,36.231105685598315,24.255960936307858,24.249960753196802,25.86007946012757,25.931759897640923,11.898991363261818,11.898991363261818

09,204454.086,204520.086,,,,,,,4.109375408185064,4.111250465407269,0.9669039216284677,0.975904196295053,3.3366643269142737,3.3366643269142737,36.41111117893002,36.256106448561056,24.249960753196802,24.261961119418928,26.036720538285476,25.918959819513535,11.898991363261818,11.898991363261818

11,204532.086,204558.086,,,,,,,4.1095629139072845,4.1091879024628435,0.9760542008728295,0.9897046174504838,3.3366643269142737,3.3366643269142737,36.271106906338694,36.36110965300455,24.249960753196802,24.243960570085747,25.837039319498277,25.765358881984927,11.898991363261818,11.898991363261818

13,204611.086,204637.086,,,,,,,4.1091879024628435,4.110875453962828,0.9763542100283822,0.9826544022949921,3.3366643269142737,3.3366643269142737,36.30110782189398,36.22610553300577,24.243960570085747,24.22596002075258,25.898479694509717,25.81655919449446,11.897428815576646,11.898991363261818

15,204651.086,204717.086,,,,,,,4.110875453962828,4.109750419629505,0.9706540360728781,0.9862545121616262,3.3366643269142737,3.3366643269142737,36.206104922635575,36.256106448561056,24.21395965453047,24.20195928830836,25.877999569505906,25.74487875698111,11.898991363261818,11.898991363261818

