172547.314,,,,,00
172709.000,4005.1601,10513.9674,1587.2,-20.7,08
172712.000,4005.1601,10513.9675,1587.3,-20.7,08
172713.000,4005.1601,10513.9675,1587.3,-20.7,08
172718.000,4005.1602,10513.9675,1587.3,-20.7,08
172719.000,4005.1602,10513.9675,1587.3,-20.7,08
172720.000,4005.1602,10513.9675,1587.3,-20.7,08
172721.000,4005.1602,10513.9675,1587.3,-20.7,08
172722.000,4005.1601,10513.9675,1587.3,-20.7,08
172723.000,4005.1601,10513.9675,1587.2,-20.7,08
172724.000,4005.1601,10513.9675,1587.2,-20.7,08
172725.000,4005.1601,10513.9675,1587.3,-20.7,08
172726.000,4005.1601,10513.9675,1587.3,-20.7,08
172727.000,4005.1600,10513.9675,1587.3,-20.7,08
172728.000,4005.1600,10513.9675,1587.3,-20.7,08
172729.000,4005.1600,10513.9674,1587.3,-20.7,08
172730.000,4005.1600,10513.9673,1587.3,-20.7,08
172731.000,4005.1599,10513.9672,1587.3,-20.7,08
172732.000,4005.1599,10513.9672,1587.3,-20.7,08
172733.000,4005.1599,10513.9671,1587.3,-20.7,08
172734.000,4005.1599,10513.9671,1587.3,-20.7,08
172735.000,4005.1599,10513.9671,1587.3,-20.7,08
172736.000,4005.1599,10513.9671,1587.3,-20.7,08
172737.000,4005.1599,10513.9671,1587.3,-20.7,08
172738.000,4005.1598,10513.9671,1587.4,-20.7,08
172739.000,4005.1598,10513.9670,1587.3,-20.7,08
172740.000,4005.1598,10513.9669,1587.3,-20.7,08
172741.000,4005.1597,10513.9668,1587.3,-20.7,08
172742.000,4005.1597,10513.9667,1587.3,-20.7,08
172743.000,4005.1597,10513.9667,1587.3,-20.7,08
172744.000,4005.1597,10513.9666,1587.3,-20.7,08
172745.000,4005.1597,10513.9666,1587.4,-20.7,08
172746.000,4005.1597,10513.9666,1587.4,-20.7,08
172747.000,4005.1597,10513.9667,1587.4,-20.7,08
172748.000,4005.1596,10513.9667,1587.5,-20.7,08
172749.000,4005.1596,10513.9667,1587.5,-20.7,08
172750.000,4005.1596,10513.9667,1587.5,-20.7,08
172751.000,4005.1596,10513.9667,1587.5,-20.7,08
172752.000,4005.1595,10513.9666,1587.5,-20.7,08
172753.000,4005.1595,10513.9666,1587.5,-20.7,08
172754.000,4005.1595,10513.9665,1587.5,-20.7,08
172755.000,4005.1595,10513.9664,1587.5,-20.7,08
172756.000,4005.1595,10513.9663,1587.5,-20.7,08
172757.000,4005.1595,10513.9662,1587.5,-20.7,08
172758.000,4005.1595,10513.9661,1587.5,-20.7,08
172759.000,4005.1594,10513.9661,1587.5,-20.7,08
172800.000,4005.1594,10513.9661,1587.5,-20.7,08
172801.000,4005.1594,10513.9661,1587.4,-20.7,08
172802.000,4005.1593,10513.9661,1587.4,-20.7,08
