000504.800,4.1165006256294445,-0.0022756553849910158,3.336101809747612
000601.800,4.116125614185004,-0.0024256599627674015,3.336101809747612
000601.800,4.116125614185004,-0.0022756553849910158,3.336101809747612
000655.800,4.110875453962828,0.9622537797173987,3.336101809747612
000721.800,4.112000488296151,0.9702040223395489,3.336101809747612
000813.800,4.110125431073946,0.9639038300729393,3.3362893154698323
000839.799,4.112000488296151,0.9711040498062072,3.3362893154698323
000934.799,4.109937925351725,0.9660038941618091,3.3362893154698323
001000.799,4.110500442518387,0.9820543839838862,3.3362893154698323
001058.799,4.109750419629505,0.9676539445173497,3.3362893154698323
001124.799,4.111812982573931,0.9747041596728416,3.3362893154698323
001225.799,4.1095629139072845,0.9706540360728781,3.3364768211920532
001251.799,4.112187994018372,0.973054109317301,3.3364768211920532
001303.799,4.1095629139072845,0.9727541001617482,3.3364768211920532
001329.799,4.112000488296151,0.9735041230506305,3.3362893154698323
001342.799,4.109375408185064,0.9720040772728663,3.3362893154698323
001408.799,4.110875453962828,0.9822043885616627,3.3364768211920532
001422.799,4.11162547685171,0.9624037842951751,3.3362893154698323
001448.799,4.110875453962828,0.9828044068727686,3.3364768211920532
000301.800,4.115750602740562,-0.0025756645405438762,3.3364768211920532
000357.800,4.116125614185004,-0.0024256599627674015,3.3364768211920532
000357.800,4.1165006256294445,-0.0024256599627674015,3.3364768211920532
000451.800,4.110875453962828,0.9600037110507522,3.3364768211920532
203950.098,4.110125431073946,0.9493533860286263,3.3366643269142737
204042.089,4.11162547685171,0.9570036194952238,3.3364768211920532
204108.089,4.1095629139072845,0.9855044892727438,3.3366643269142737
204203.089,4.110687948240608,0.9624037842951751,3.3366643269142737
204229.086,4.11162547685171,0.974854164250618,3.3364768211920532
204327.086,4.109375408185064,0.9706540360728781,3.3364768211920532
204353.086,4.11143797112949,0.9750041688283944,3.3366643269142737
204454.086,4.109375408185064,0.9669039216284677,3.3366643269142737
204520.086,4.111250465407269,0.975904196295053,3.3366643269142737
204532.086,4.1095629139072845,0.9760542008728295,3.3366643269142737
204558.086,4.1091879024628435,0.9897046174504838,3.3366643269142737
204611.086,4.1091879024628435,0.9763542100283822,3.3366643269142737
204637.086,4.110875453962828,0.9826544022949921,3.3366643269142737
204651.086,4.110875453962828,0.9706540360728781,3.3366643269142737
204717.086,4.109750419629505,0.9862545121616262,3.3366643269142737
