215444.000,32.78100039674062,26.65003399761956,10.584466222907192,11.953680532242805
215513.000,32.39098849452193,26.686035096285906,24.6952723505356,11.953680532242805
215638.000,27.18082949308756,26.26002209540087,25.97016013202307,11.84273964659566
215714.000,26.245800958281194,25.942012390514847,25.785839006988738,11.817738883632925
215721.000,26.235800653096103,25.91801165807061,26.057200663289287,11.817738883632925
215758.000,26.680814233832823,25.852009643848987,25.888239632007814,11.839614551225319
215806.000,26.67081392864773,25.840009277626876,26.013680397656177,11.838052003540147
215843.000,26.20079958494827,25.882010559404293,26.123761069551684,11.85836512344737
215852.000,25.655782952360607,25.912011474959556,26.19032147581408,11.85836512344737
215929.000,25.34577349162267,26.020014770958596,25.888239632007814,11.878678243354592
215940.000,25.700784325693537,26.050015686513873,26.246641819574574,11.878678243354592
220017.000,27.485838801232955,26.056015869624915,25.995760288277836,11.90055391094699
220029.000,27.52083986938078,26.062016052735984,26.269681960203865,11.903679006317333
220106.000,27.710845667897576,26.122017883846553,25.93943994451735,11.919304483169043
220119.000,28.565871761223182,26.122017883846553,26.06232069454024,11.934929960020755
220156.000,29.93091341898862,26.092016968291276,26.19032147581408,11.944305246131778
220210.000,29.62090395825068,26.044015503402818,26.292722100833153,11.947430341502121
220247.000,32.75099948118534,26.092016968291276,26.11864103830073,11.958368175298318
