Datetime, Psys, raw Psys V, Pamb, raw PambV 
2019-05-08 10:43:58.782190,86.974902897,1.50917105625,2.09074602496,1.05753227332
2019-05-08 10:43:59.363048,86.9318093319,1.50867104099,2.09074602496,1.05753227332
2019-05-08 10:43:59.943264,86.8887157668,1.50817102573,2.09121478927,1.05765727714
2019-05-08 10:44:00.523218,86.8348488104,1.50754600665,2.09121478927,1.05765727714
2019-05-08 10:44:01.103382,86.7917552453,1.50704599139,2.09074602496,1.05753227332
2019-05-08 10:44:01.685393,86.7594350714,1.50667097995,2.09121478927,1.05765727714
2019-05-08 10:44:02.265115,86.7917552453,1.50704599139,2.09121478927,1.05765727714
2019-05-08 10:44:02.846486,86.8994891581,1.50829602954,2.09074602496,1.05753227332
2019-05-08 10:44:03.426277,87.1580505487,1.5112961211,2.09074602496,1.05753227332
2019-05-08 10:44:04.007708,87.556666026,1.51592126225,2.09121478927,1.05765727714
2019-05-08 10:44:04.588053,88.1168823724,1.52242146062,2.09121478927,1.05765727714
2019-05-08 10:44:05.167620,88.7525124578,1.52979668569,2.09121478927,1.05765727714
2019-05-08 10:44:05.746857,89.4204627171,1.53754692221,2.09121478927,1.05765727714
2019-05-08 10:44:06.326986,90.077639585,1.54517215491,2.09121478927,1.05765727714
2019-05-08 10:44:06.906476,90.7563632355,1.55304739525,2.09121478927,1.05765727714
2019-05-08 10:44:07.487423,91.435086886,1.56092263558,2.09074602496,1.05753227332
2019-05-08 10:44:08.068432,92.1245839278,1.56892287973,2.09074602496,1.05753227332
2019-05-08 10:44:08.651051,92.792534187,1.57667311625,2.09121478927,1.05765727714
2019-05-08 10:44:09.235019,93.4712578375,1.58454835658,2.09121478927,1.05765727714
2019-05-08 10:44:09.818224,94.1392080967,1.5922985931,2.09074602496,1.05753227332
2019-05-08 10:44:10.401168,94.807158356,1.60004882962,2.09121478927,1.05765727714
2019-05-08 10:44:10.982879,95.4643352239,1.60767406232,2.09121478927,1.05765727714
2019-05-08 10:44:11.562956,96.1215120919,1.61529929502,2.09121478927,1.05765727714
2019-05-08 10:44:12.145186,96.7679155685,1.62279952391,2.09121478927,1.05765727714
2019-05-08 10:44:12.726152,97.4143190452,1.6302997528,2.09121478927,1.05765727714
2019-05-08 10:44:13.308168,98.0499491306,1.63767497787,2.09121478927,1.05765727714
2019-05-08 10:44:13.889998,98.6748058247,1.64492519913,2.09121478927,1.05765727714
2019-05-08 10:44:14.471326,99.3104359101,1.65230042421,2.09121478927,1.05765727714
2019-05-08 10:44:15.052254,99.9245192129,1.65942564165,2.09121478927,1.05765727714
2019-05-08 10:44:15.633160,100.527829124,1.66642585528,2.09121478927,1.05765727714
2019-05-08 10:44:16.212608,101.131139036,1.67342606891,2.09121478927,1.05765727714
2019-05-08 10:44:16.793751,101.723675556,1.68030127873,2.09121478927,1.05765727714
2019-05-08 10:44:17.379017,102.326985468,1.68730149236,2.09121478927,1.05765727714
2019-05-08 10:44:17.960038,102.908748597,1.69405169836,2.09121478927,1.05765727714
2019-05-08 10:44:18.540905,103.490511726,1.70080190435,2.09074602496,1.05753227332
2019-05-08 10:44:19.122706,104.061501464,1.70742710654,2.09121478927,1.05765727714
2019-05-08 10:44:19.703579,104.62171781,1.71392730491,2.09121478927,1.05765727714
2019-05-08 10:44:20.285238,105.181934156,1.72042750328,2.09074602496,1.05753227332
2019-05-08 10:44:20.865914,105.742150503,1.72692770165,2.09121478927,1.05765727714
2019-05-08 10:44:21.447909,106.280820067,1.73317789239,2.09074602496,1.05753227332
2019-05-08 10:44:22.028672,106.830263022,1.73955308695,2.09121478927,1.05765727714
2019-05-08 10:44:22.610647,107.358159195,1.74567827387,2.09074602496,1.05753227332
2019-05-08 10:44:23.191233,107.886055367,1.7518034608,2.09121478927,1.05765727714
2019-05-08 10:44:23.773075,108.41395154,1.75792864772,2.09121478927,1.05765727714
2019-05-08 10:44:24.354326,108.931074321,1.76392883084,2.09121478927,1.05765727714
2019-05-08 10:44:24.936149,109.437423711,1.76980401013,2.09074602496,1.05753227332
2019-05-08 10:44:25.519151,109.943773101,1.77567918943,2.09121478927,1.05765727714
2019-05-08 10:44:26.100482,110.450122491,1.78155436872,2.09121478927,1.05765727714
2019-05-08 10:44:26.681312,110.94569849,1.78730454421,2.09121478927,1.05765727714
2019-05-08 10:44:27.262516,111.430501098,1.79292971587,2.09121478927,1.05765727714
2019-05-08 10:44:27.841885,111.915303705,1.79855488754,2.09121478927,1.05765727714
2019-05-08 10:44:28.421462,112.389332921,1.80405505539,2.09121478927,1.05765727714
2019-05-08 10:44:29.000933,112.863362138,1.80955522324,2.09121478927,1.05765727714
2019-05-08 10:44:29.580948,113.326617963,1.81493038728,2.09121478927,1.05765727714
2019-05-08 10:44:30.160087,113.789873787,1.82030555132,2.09121478927,1.05765727714
2019-05-08 10:44:30.740141,114.23158283,1.82543070772,2.09074602496,1.05753227332
2019-05-08 10:44:31.321274,114.694838655,1.83080587176,2.09121478927,1.05765727714
2019-05-08 10:44:31.901572,115.125774306,1.83580602435,2.09121478927,1.05765727714
2019-05-08 10:44:32.482222,115.57825674,1.84105618458,2.09121478927,1.05765727714
2019-05-08 10:44:33.070441,116.019965782,1.84618134098,2.09121478927,1.05765727714
2019-05-08 10:44:33.650142,116.440128042,1.85105648976,2.09074602496,1.05753227332
2019-05-08 10:44:34.231215,116.860290302,1.85593163854,2.09074602496,1.05753227332
2019-05-08 10:44:34.811439,117.280452561,1.86080678732,2.09121478927,1.05765727714
2019-05-08 10:44:35.391167,117.68984143,1.86555693228,2.09074602496,1.05753227332
2019-05-08 10:44:35.971354,118.11000369,1.87043208106,2.09074602496,1.05753227332
2019-05-08 10:44:36.552048,118.508619167,1.87505722221,2.09074602496,1.05753227332
2019-05-08 10:44:37.131652,118.907234644,1.87968236335,2.09121478927,1.05765727714
2019-05-08 10:44:37.712441,119.29507673,1.88418250069,2.09121478927,1.05765727714
2019-05-08 10:44:38.292680,119.682918816,1.88868263802,2.09074602496,1.05753227332
2019-05-08 10:44:38.872752,120.070760902,1.89318277535,2.09121478927,1.05765727714
2019-05-08 10:44:39.453647,120.447829597,1.89755790887,2.09121478927,1.05765727714
2019-05-08 10:44:40.033975,120.824898292,1.90193304239,2.09121478927,1.05765727714
2019-05-08 10:44:40.614442,121.191193595,1.90618317209,2.09074602496,1.05753227332
2019-05-08 10:44:41.195605,121.557488899,1.9104333018,2.09074602496,1.05753227332
2019-05-08 10:44:41.776560,121.923784202,1.9146834315,2.09121478927,1.05765727714
2019-05-08 10:44:42.356565,122.279306114,1.91880855739,2.09121478927,1.05765727714
2019-05-08 10:44:42.937197,122.624054635,1.92280867946,2.09121478927,1.05765727714
2019-05-08 10:44:43.518049,122.979576547,1.92693380535,2.09121478927,1.05765727714
2019-05-08 10:44:44.100025,123.313551677,1.93080892361,2.09121478927,1.05765727714
2019-05-08 10:44:44.680879,123.658300198,1.93480904569,2.09121478927,1.05765727714
2019-05-08 10:44:45.261804,123.992275328,1.93868416395,2.09074602496,1.05753227332
2019-05-08 10:44:45.841367,124.315477066,1.94243427839,2.09121478927,1.05765727714
2019-05-08 10:44:46.421126,124.649452196,1.94630939665,2.09121478927,1.05765727714
2019-05-08 10:44:47.001222,124.961880543,1.94993450728,2.09121478927,1.05765727714
2019-05-08 10:44:47.580078,125.285082281,1.95368462172,2.09121478927,1.05765727714
2019-05-08 10:44:48.160298,125.597510628,1.95730973235,2.09121478927,1.05765727714
2019-05-08 10:44:48.739746,125.899165584,1.96080983917,2.09121478927,1.05765727714
2019-05-08 10:44:49.322653,126.211593931,1.9644349498,2.09121478927,1.05765727714
2019-05-08 10:44:49.901819,126.513248887,1.96793505661,2.09121478927,1.05765727714
2019-05-08 10:44:50.483569,126.804130451,1.97131015961,2.09121478927,1.05765727714
2019-05-08 10:44:51.064118,127.105785407,1.97481026643,2.09121478927,1.05765727714
2019-05-08 10:44:51.644836,127.396666971,1.97818536943,2.09121478927,1.05765727714
2019-05-08 10:44:52.225232,127.676775145,1.98143546861,2.09121478927,1.05765727714
2019-05-08 10:44:52.806232,127.956883318,1.9846855678,2.09121478927,1.05765727714
2019-05-08 10:44:53.386775,128.236991491,1.98793566698,2.09121478927,1.05765727714
2019-05-08 10:44:53.967575,128.517099664,1.99118576617,2.09121478927,1.05765727714
2019-05-08 10:44:54.547364,128.786434446,1.99431086154,2.09121478927,1.05765727714
2019-05-08 10:44:55.128217,129.055769228,1.99743595691,2.09074602496,1.05753227332
2019-05-08 10:44:55.708749,129.32510401,2.00056105228,2.09121478927,1.05765727714
2019-05-08 10:44:56.288988,129.583665401,2.00356114383,2.09121478927,1.05765727714
2019-05-08 10:44:56.869928,129.842226791,2.00656123539,2.09121478927,1.05765727714
2019-05-08 10:44:57.450731,130.100788182,2.00956132694,2.09121478927,1.05765727714
2019-05-08 10:44:58.030773,130.348576181,2.01243641469,2.09121478927,1.05765727714
2019-05-08 10:44:58.611556,130.596364181,2.01531150243,2.09121478927,1.05765727714
2019-05-08 10:44:59.191663,130.833378789,2.01806158635,2.09121478927,1.05765727714
2019-05-08 10:44:59.771812,131.081166788,2.02093667409,2.09121478927,1.05765727714
2019-05-08 10:45:00.352412,131.318181396,2.02368675802,2.09121478927,1.05765727714
2019-05-08 10:45:00.932611,131.555196005,2.02643684194,2.09121478927,1.05765727714
2019-05-08 10:45:01.512246,131.781437221,2.02906192206,2.09121478927,1.05765727714
2019-05-08 10:45:02.092490,132.007678438,2.03168700217,2.09074602496,1.05753227332
2019-05-08 10:45:02.673279,132.244693046,2.03443708609,2.09121478927,1.05765727714
2019-05-08 10:45:03.253871,132.460160872,2.03693716239,2.09074602496,1.05753227332
2019-05-08 10:45:03.835067,132.686402089,2.0395622425,2.09121478927,1.05765727714
2019-05-08 10:45:04.416503,132.901869914,2.0420623188,2.09121478927,1.05765727714
2019-05-08 10:45:04.995627,133.11733774,2.04456239509,2.09121478927,1.05765727714
2019-05-08 10:45:05.576186,133.322032174,2.04693746757,2.09121478927,1.05765727714
2019-05-08 10:45:06.156529,133.526726608,2.04931254006,2.09121478927,1.05765727714
