Datetime, Psys, raw Psys V, Pamb, raw PambV 
2019-05-08 11:09:45.167053,79.336568481,1.42054335154,14.8741385315,1.07528281503
2019-05-08 11:09:45.749430,79.3257950898,1.42041834773,14.8741385315,1.07528281503
2019-05-08 11:09:46.331993,79.336568481,1.42054335154,14.8741385315,1.07528281503
2019-05-08 11:09:46.915007,79.336568481,1.42054335154,14.8709065141,1.07515781121
2019-05-08 11:09:47.498032,79.3257950898,1.42041834773,14.8741385315,1.07528281503
2019-05-08 11:09:48.081419,79.3257950898,1.42041834773,14.8741385315,1.07528281503
2019-05-08 11:09:48.663601,79.3257950898,1.42041834773,14.8741385315,1.07528281503
2019-05-08 11:09:49.245810,79.3257950898,1.42041834773,14.8741385315,1.07528281503
2019-05-08 11:09:49.829171,79.3257950898,1.42041834773,14.8709065141,1.07515781121
2019-05-08 11:09:50.410825,79.3150216985,1.42029334391,14.8741385315,1.07528281503
2019-05-08 11:09:50.991216,79.3257950898,1.42041834773,14.8741385315,1.07528281503
2019-05-08 11:09:51.572253,79.3150216985,1.42029334391,14.8741385315,1.07528281503
2019-05-08 11:09:52.153586,79.3150216985,1.42029334391,14.8741385315,1.07528281503
2019-05-08 11:09:52.734758,79.3150216985,1.42029334391,14.8741385315,1.07528281503
2019-05-08 11:09:53.315957,79.3042483072,1.4201683401,14.8741385315,1.07528281503
2019-05-08 11:09:53.897225,79.3150216985,1.42029334391,14.8741385315,1.07528281503
2019-05-08 11:09:54.478280,79.3042483072,1.4201683401,14.8709065141,1.07515781121
2019-05-08 11:09:55.064979,79.3150216985,1.42029334391,14.8741385315,1.07528281503
2019-05-08 11:09:55.647546,79.3150216985,1.42029334391,14.8741385315,1.07528281503
2019-05-08 11:09:56.230877,79.3042483072,1.4201683401,14.8709065141,1.07515781121
2019-05-08 11:09:56.813052,79.3042483072,1.4201683401,14.8741385315,1.07528281503
2019-05-08 11:09:57.395082,79.3042483072,1.4201683401,14.8709065141,1.07515781121
2019-05-08 11:09:57.980052,79.3042483072,1.4201683401,14.8741385315,1.07528281503
2019-05-08 11:09:58.564521,79.2934749159,1.42004333628,14.8709065141,1.07515781121
2019-05-08 11:09:59.149336,79.2934749159,1.42004333628,14.8709065141,1.07515781121
